Daniel,MaisOuMenos,GuilhermePassos3,Cascalho,MaxRep,CorreVento,FlavioCCoelho,Cecilia2,Valentim2,Vivis3,wd1,Victor,Fernanda,popst,LeonardoPinheiro,KatnissEverdin,jefferson,AraraClayton,LeoRodrigues,Vitoria,Arthur2,LuisEduardo,Eliane2,GuilhermeBarros,Otto2,Adriano2,Arthur,JoaoHonesto,Gabrielp,Pedro01,Eliane,Gabriel,Souza,Valentim,Pedro02,Adriano1,AleaJactaEst,leondiniz,rafaelmesq,GuilhermePassos,Oda,GuilhermePassos2,AntonioPulcherio,MediaAna,Otto,Adriano3,Cecilia1,Luciene,FlavioCoelho,Medusa,jefferson2
0.3047725369801842,0.6924365057214624,0.4138989673457996,0.6745743790120011,0.08261233603125873,0.474462740720067,1.0,0.5034886966229417,0.4649734859056656,0.6008931063354731,1.0,0.0,0.33017024839519954,0.917312661498708,0.13619871615964277,0.8078055964653903,0.4649734859056656,0.46636896455484234,0.9677002583979328,0.491208484510187,0.45743790120011163,0.7740183792815372,0.8693244739756367,0.20625174434831148,1.0,0.35249790678202625,0.47306726207089034,0.481161038236115,0.7641641082891432,0.5026514094334357,0.1637032495401594,0.7641641082891432,0.6195925202344404,1.0,0.447669550655875,0.4507396036840636,0.7996768982229402,0.7407200669829752,0.0,0.44934412503488697,[0.49120848],0.4088752442087636,0.6491766675969858,0.5060005581914597,1.0,0.5233044934412503,0.10423053341508277,0.7266528313074414,0.0,0.438459391571309,0.5358638012838404
0.30356649156759746,0.6942217307160631,0.41470832181365774,0.6732098424108377,0.08238871993364667,0.4719380702239425,1.0,0.5034559026817805,0.4650262648603815,0.59524467790987,1.0,0.0,0.33010782416367157,0.917312661498708,0.13491844069670997,0.8078055964653903,0.4650262648603815,0.4641968482167542,0.9677002583979328,0.49073818081282833,0.4592203483549903,0.7740183792815372,0.8693244739756367,0.20431296654686204,1.0,0.3533314901852364,0.47442632015482444,0.4807851810893005,0.7655515620680121,0.5029029582526956,0.1637032495401594,0.7655515620680121,0.6231683715786563,1.0,0.44926734863146256,0.44650262648603817,0.7996768982229402,0.7420514238319049,0.0,0.45009676527508985,[0.49046171],0.40917887752280896,0.649433231960188,0.5053912081835775,1.0,0.523361902128836,0.10423053341508277,0.7266528313074414,0.0,0.43903787669339234,0.5358031517832458
0.30293070391673516,0.6959737058340181,0.41550260202684197,0.6732402081621474,0.08216926869350863,0.47219939742536293,1.0,0.5034237195288962,0.4650780608052588,0.597096685839496,1.0,0.0,0.330046562585593,0.917312661498708,0.13366201040810738,0.8078055964653903,0.4650780608052588,0.46343467543138867,0.9677002583979328,0.4908244316625582,0.4601479046836483,0.7740183792815372,0.8693244739756367,0.2026841961106546,1.0,0.3541495480690222,0.4752122706107916,0.4801424267324021,0.7669131744727472,0.5028759244042728,0.1637032495401594,0.7669131744727472,0.6266776225691592,1.0,0.44672692413037524,0.450561490002739,0.7996768982229402,0.7433579841139414,0.0,0.45083538756505065,[0.49137223],0.4094768556559847,0.6505067104902766,0.5053410024650781,1.0,0.5231443440153383,0.10423053341508277,0.7266528313074414,0.0,0.4387838948233361,0.5354697343193645
0.301763907734057,0.6976933514246947,0.4162822252374491,0.6738127544097693,0.08195386702849389,0.47218453188602444,1.0,0.5033921302578019,0.4651289009497965,0.5989145183175034,1.0,0.0,0.3299864314789688,0.917312661498708,0.13242876526458616,0.8078055964653903,0.4651289009497965,0.46241519674355497,0.9677002583979328,0.49009497964721843,0.4610583446404342,0.7740183792815372,0.8693244739756367,0.20081411126187246,1.0,0.3549525101763908,0.4757123473541384,0.4789687924016282,0.7682496607869742,0.5033921302578019,0.1637032495401594,0.7682496607869742,0.6301221166892809,1.0,0.45101763907734055,0.44640434192673,0.7996768982229402,0.744640434192673,0.0,0.4515603799185889,[0.49118046],0.41004070556309363,0.649932157394844,0.5058344640434193,1.0,0.5229308005427409,0.10423053341508277,0.7266528313074414,0.0,0.43934871099050204,0.5351424694708277
0.3006184458187685,0.6993815541812315,0.41704759343909653,0.6741059424576499,0.08174240387200861,0.4724388276418392,1.0,0.5033611185802636,0.46517881150847,0.6006991126646948,1.0,0.0,0.3299273998386663,0.917312661498708,0.13121806937348748,0.8078055964653903,0.46517881150847,0.4603388007528906,0.9677002583979328,0.48991664425920944,0.46222102715783814,0.7740183792815372,0.8693244739756367,0.1989782199515999,1.0,0.35574079053509006,0.47485883301962895,0.47916106480236625,0.7695617101371336,0.5036300080666846,0.1637032495401594,0.7695617101371336,0.6335036300080666,1.0,0.45522990051089,0.4503898897553106,0.7996768982229402,0.7458994353320785,0.0,0.45227211616025814,[0.48991664],0.40978757730572735,0.6453347674105943,0.5038988975531057,1.0,0.5227211616025813,0.10423053341508277,0.7266528313074414,0.0,0.4399031997848884,0.5348211884915299
0.2994937383426592,0.701039168665068,0.41779909405808685,0.675193178790301,0.0815347721822542,0.4708233413269384,1.0,0.5033306687982947,0.46522781774580335,0.5952571276312284,1.0,0.0,0.32986943778310684,0.917312661498708,0.130029309885425,0.8078055964653903,0.46522781774580335,0.4601652011723954,0.9677002583979328,0.48840927258193445,0.46309618971489475,0.7740183792815372,0.8693244739756367,0.19744204636290968,1.0,0.3565147881694644,0.47428723687716495,0.478017585931255,0.7708499866773248,0.502531308286704,0.1637032495401594,0.7708499866773248,0.6368238742339462,1.0,0.4524380495603517,0.44630961897148946,0.7996768982229402,0.7471356248334665,0.0,0.4529709565680789,[0.49000799],0.41033839594990673,0.6458832933653078,0.5030642152944311,1.0,0.5225153210764721,0.10423053341508277,0.7266528313074414,0.0,0.4404476418864908,0.5345057287503331
0.30578294164246106,0.7024029574861368,0.4185371006073409,0.6741484024293636,0.08133086876155268,0.47002904673884344,1.0,0.5033007657776604,0.4652759440190124,0.5965143913387906,1.0,0.0,0.32981251650382887,0.917312661498708,0.1288618959598627,0.8078055964653903,0.4652759440190124,0.4605228412991814,0.9677002583979328,0.48851333509374173,0.46316345392130975,0.7740183792815372,0.8693244739756367,0.19566939529970953,1.0,0.35727488777396355,0.4755743332453129,0.47636651703195143,0.7721151307103248,0.5014523369421706,0.1637032495401594,0.7721151307103248,0.6400844996039081,1.0,0.4520728809083707,0.4502244520728809,0.7996768982229402,0.748085555848957,0.0,0.45365724848164773,[0.48983364],0.4098230789543174,0.6448376023237391,0.5030367045154476,1.0,0.5223131766569844,0.10423053341508277,0.7266528313074414,0.0,0.4407182466332189,0.5341959334565619
0.3036649214659686,0.7041884816753927,0.4193717277486911,0.6738219895287958,0.08115183246073299,0.47041884816753926,1.0,0.5034031413612565,0.46596858638743455,0.5981675392670157,1.0,0.0,0.3298429319371728,0.917312661498708,0.12774869109947645,0.8078055964653903,0.46596858638743455,0.4594240837696335,0.9677002583979328,0.4895287958115183,0.46335078534031415,0.7740183792815372,0.8693244739756367,0.19424083769633507,1.0,0.3581151832460733,0.47591623036649217,0.47617801047120417,0.7735602094240838,0.5005235602094241,0.1637032495401594,0.7735602094240838,0.6431937172774869,1.0,0.45340314136125653,0.4463350785340314,0.7996768982229402,0.7494764397905759,0.0,0.4536649214659686,[0.48900524],0.41047120418848165,0.6447643979057591,0.5031413612565445,1.0,0.5222513089005235,0.10423053341508277,0.7266528313074414,0.0,0.44031413612565445,0.5332460732984293
0.30236179600311447,0.7059434207111341,0.420192058136517,0.6742797819880613,0.08097586296392421,0.4710615105112899,1.0,0.5035037633013236,0.4666493641318453,0.5997923695821438,1.0,0.0,0.32987282636906307,0.917312661498708,0.12665455489229172,0.8078055964653903,0.4666493641318453,0.4591227614845575,0.9677002583979328,0.4897482481183493,0.46275629379704125,0.7740183792815372,0.8693244739756367,0.1925772125616403,1.0,0.3589410848689333,0.47495458084609393,0.47573319491305477,0.774980534648326,0.5006488450558007,0.1637032495401594,0.774980534648326,0.6462496755774721,1.0,0.452893848948871,0.4502984687256683,0.7996768982229402,0.7508434985725408,0.0,0.4536724630158318,[0.48922917],0.41058915131066703,0.6449519854658707,0.5042823773682844,1.0,0.5214118868414223,0.10423053341508277,0.7266528313074414,0.0,0.43965740981053725,0.5323124837788736
0.30082346886258365,0.7076685537828101,0.42099845599588265,0.6744724652599073,0.08080288214101904,0.47040658775090066,1.0,0.5036026762738034,0.46731857951621203,0.6013896037056099,1.0,0.0,0.3296448790530108,0.917312661498708,0.12557900154400412,0.8078055964653903,0.46731857951621203,0.4577972207925888,0.9677002583979328,0.49047864127637675,0.4624292331446217,0.7740183792815372,0.8693244739756367,0.1911991765311374,1.0,0.3597529593412249,0.47581060216160576,0.4763252702007205,0.7763767370046321,0.5,0.1637032495401594,0.7763767370046321,0.6417910447761194,1.0,0.4536798764796706,0.4464745239320638,0.7996768982229402,0.7521873391662378,0.0,0.4536798764796706,[0.48996397],0.41044776119402987,0.6451363870303655,0.5046320123520329,1.0,0.5205867215645908,0.10423053341508277,0.7266528313074414,0.0,0.4397838394235718,0.531394750386001
0.3000765501403419,0.709364633835162,0.421791273284001,0.6733860678744578,0.08063281449349324,0.47052819596835926,1.0,0.5036999234498597,0.4679765246236285,0.5963255932635877,1.0,0.0,0.329165603470273,0.917312661498708,0.12452156162286297,0.8078055964653903,0.4679765246236285,0.456749170706813,0.9677002583979328,0.49119673386067875,0.4638938504720592,0.7740183792815372,0.8693244739756367,0.18958918091349833,1.0,0.3608063281449349,0.476141872926767,0.476141872926767,0.7777494258739475,0.5003827507017096,0.1637032495401594,0.7777494258739475,0.6376626690482265,1.0,0.4508803266139321,0.450369992344986,0.7996768982229402,0.7535085480990048,0.0,0.453687165093136,[0.48941056],0.41107425363613165,0.645317683082419,0.5039550905843327,1.0,0.5197754529216637,0.10423053341508277,0.7266528313074414,0.0,0.4393978055626435,0.530492472569533
0.2990890688259109,0.7110323886639676,0.4225708502024291,0.6730769230769231,0.08046558704453441,0.47039473684210525,1.0,0.5037955465587044,0.4686234817813765,0.5979251012145749,1.0,0.0,0.32894736842105265,0.917312661498708,0.12348178137651822,0.8078055964653903,0.4686234817813765,0.4564777327935223,0.9677002583979328,0.49063765182186236,0.4645748987854251,0.7740183792815372,0.8693244739756367,0.18800607287449392,1.0,0.3615890688259109,0.47596153846153844,0.47545546558704455,0.7790991902834008,0.5,0.1637032495401594,0.7790991902834008,0.6328441295546559,1.0,0.4486336032388664,0.4466093117408907,0.7996768982229402,0.7548076923076923,0.0,0.45369433198380565,[0.48937247],0.41143724696356276,0.645495951417004,0.5037955465587044,1.0,0.5189777327935222,0.10423053341508277,0.7266528313074414,0.0,0.4390182186234818,0.5296052631578947
0.30489335006273527,0.7124215809284818,0.4233375156838143,0.6740276035131744,0.08030112923462986,0.47051442910915936,1.0,0.5038895859473024,0.46925972396486826,0.5992471769134253,1.0,0.0,0.3284818067754078,0.917312661498708,0.12245922208281054,0.8078055964653903,0.46925972396486826,0.45545796737766625,0.9677002583979328,0.4895859473023839,0.46373902132998746,0.7740183792815372,0.8693244739756367,0.1864491844416562,1.0,0.36260978670012545,0.47603513174404016,0.4765370138017566,0.7804265997490589,0.4996235884567127,0.1637032495401594,0.7804265997490589,0.6288582183186952,1.0,0.4461731493099122,0.4504391468005019,0.7996768982229402,0.7558343789209536,0.0,0.4537013801756587,[0.48883312],0.4122961104140527,0.6456712672521957,0.503387703889586,1.0,0.5181932245922208,0.10423053341508277,0.7266528313074414,0.0,0.4381430363864492,0.528732747804266
0.3041314086610254,0.7140368342458935,0.42409158785465406,0.6752115480338476,0.08013937282229965,0.4698855151816824,1.0,0.5039820806371329,0.4698855151816824,0.6007964161274266,1.0,0.0,0.3280238924838228,0.917312661498708,0.1214534594325535,0.8078055964653903,0.4698855151816824,0.45520159283225486,0.9677002583979328,0.4895470383275261,0.46366351418616225,0.7740183792815372,0.8693244739756367,0.18491786958685913,1.0,0.3636137381781981,0.47486311597809855,0.4763563962170234,0.7817322050771528,0.5009955201592833,0.1637032495401594,0.7817322050771528,0.6249377799900449,1.0,0.4474863115978099,0.4467396714783474,0.7996768982229402,0.7570930811348929,0.0,0.45370831259333,[0.48830264],0.41264310602289694,0.6470881035340965,0.5042309606769537,1.0,0.5174216027874564,0.10423053341508277,0.7266528313074414,0.0,0.4380288700846192,0.5278745644599303
0.30264132313009134,0.7156257714144656,0.4248333744754382,0.6744013823747222,0.07998025178968156,0.46976055294988894,1.0,0.5040730683781782,0.47050111083683044,0.5959022463589237,1.0,0.0,0.3278202912861022,0.917312661498708,0.12046408294248334,0.8078055964653903,0.47050111083683044,0.454455689953098,0.9677002583979328,0.4902493211552703,0.46334238459639593,0.7740183792815372,0.8693244739756367,0.184152061219452,1.0,0.364354480375216,0.4756850160454209,0.4769192791903234,0.7830165391261417,0.5008639842014317,0.1637032495401594,0.7830165391261417,0.6205875092569736,1.0,0.44729696371266353,0.45050604788941,0.7996768982229402,0.7583312762280918,0.0,0.4537151320661565,[0.48852135],0.41347815354233525,0.6474944458158479,0.5030856578622562,1.0,0.5166625524561836,0.10423053341508277,0.7266528313074414,0.0,0.4374228585534436,0.5270303628733646
0.30075924565270634,0.7173646828312515,0.4254224834680382,0.6754837129561597,0.07998025178968156,0.4699975508204751,1.0,0.5040411462160176,0.47146705853539067,0.5975998040656381,1.0,0.0,0.32770022042615726,0.917312661498708,0.1195199608131276,0.8078055964653903,0.47146705853539067,0.4538329659564046,0.9677002583979328,0.4905706588292922,0.4628949301983835,0.7740183792815372,0.8693244739756367,0.18270879255449424,1.0,0.3651726671565026,0.47587558168013716,0.4775900073475386,0.7844722018123929,0.5006122948812148,0.1637032495401594,0.7844722018123929,0.6164584864070536,1.0,0.4452608376193975,0.44697526328679893,0.7996768982229402,0.7597354886113152,0.0,0.4533431300514328,[0.4883664],0.4136664217487142,0.6475630663727652,0.5037962282635318,1.0,0.5160421258878276,0.10423053341508277,0.7266528313074414,0.0,0.4366887092823904,0.5258388439872642
0.29963547995139733,0.7190765492102066,0.42600243013365735,0.675820170109356,0.07998025178968156,0.4699878493317132,1.0,0.5040097205346294,0.4724179829890644,0.5992709599027947,1.0,0.0,0.3275820170109356,0.917312661498708,0.11859052247873633,0.8078055964653903,0.4724179829890644,0.45297691373025517,0.9677002583979328,0.4896719319562576,0.46221142162818957,0.7740183792815372,0.8693244739756367,0.18177399756986634,1.0,0.36597812879708386,0.47630619684082626,0.4772782503037667,0.7859052247873634,0.5008505467800729,0.1637032495401594,0.7859052247873634,0.6128797083839611,1.0,0.44325637910085053,0.4507897934386391,0.7996768982229402,0.7611178614823816,0.0,0.45297691373025517,[0.48845687],0.4145808019441069,0.6476306196840826,0.5023086269744836,1.0,0.5149453219927096,0.10423053341508277,0.7266528313074414,0.0,0.4364520048602673,0.5246658566221142
0.30470446320868516,0.7203860072376357,0.42653799758745475,0.6757539203860072,0.07998025178968156,0.470205066344994,1.0,0.5039806996381182,0.47261761158021715,0.6009650180940893,1.0,0.0,0.3276236429433052,0.917312661498708,0.11773220747889022,0.8078055964653903,0.47261761158021715,0.45186972255729796,0.9677002583979328,0.4907117008443908,0.4627261761158022,0.7740183792815372,0.8693244739756367,0.1806996381182147,1.0,0.3669481302774427,0.4762364294330519,0.4767189384800965,0.7859052247873634,0.5010856453558504,0.1637032495401594,0.7859052247873634,0.609167671893848,1.0,0.4434258142340169,0.44752714113389624,0.7996768982229402,0.7621230398069964,0.0,0.45331724969843185,[0.48829916],0.4151990349819059,0.6480096501809409,0.501568154402895,1.0,0.5136308805790109,0.10423053341508277,0.7266528313074414,0.0,0.4357056694813028,0.5242460796139927
0.30347305389221557,0.7219161676646707,0.42706586826347304,0.6754491017964072,0.07998025178968156,0.47065868263473054,1.0,0.5039520958083832,0.47281437125748504,0.5966467065868264,1.0,0.0,0.32766467065868266,0.917312661498708,0.11688622754491018,0.8078055964653903,0.47281437125748504,0.45053892215568864,0.9677002583979328,0.4917365269461078,0.4620359281437126,0.7740183792815372,0.8693244739756367,0.1805988023952096,1.0,0.36790419161676646,0.4761676646706587,0.47568862275449103,0.7859052247873634,0.5022754491017964,0.1637032495401594,0.7859052247873634,0.6119760479041916,1.0,0.44479041916167666,0.4510179640718563,0.7996768982229402,0.7633532934131737,0.0,0.4534131736526946,[0.48766467],0.4162874251497006,0.6479041916167665,0.5010778443113773,1.0,0.5132934131736527,0.10423053341508277,0.7266528313074414,0.0,0.43520958083832334,0.5238323353293414
0.30273483947681334,0.7234244946492271,0.42758620689655175,0.6763376932223544,0.07998025178968156,0.47063020214030915,1.0,0.5039239001189061,0.47324613555291317,0.5985731272294887,1.0,0.0,0.327705112960761,0.917312661498708,0.11605231866825208,0.8078055964653903,0.47324613555291317,0.44994054696789537,0.9677002583979328,0.49179548156956004,0.46183115338882286,0.7740183792815372,0.8693244739756367,0.1793103448275862,1.0,0.36884661117717005,0.4760998810939358,0.47538644470868013,0.7859052247873634,0.5017835909631391,0.1637032495401594,0.7859052247873634,0.6147443519619501,1.0,0.4451843043995244,0.4478002378121284,0.7996768982229402,0.7645659928656362,0.0,0.45326991676575507,[0.48799049],0.4159334126040428,0.6480380499405469,0.5005945303210464,1.0,0.5129607609988109,0.10423053341508277,0.7266528313074414,0.0,0.43495838287752675,0.5234244946492271
0.3022432113341204,0.7249114521841794,0.428099173553719,0.6772136953955136,0.07998025178968156,0.47107438016528924,1.0,0.5038961038961038,0.47367178276269184,0.6004722550177095,1.0,0.0,0.32774498229043686,0.917312661498708,0.11523022432113342,0.8078055964653903,0.47367178276269184,0.44958677685950416,0.9677002583979328,0.4913813459268005,0.4623376623376623,0.7740183792815372,0.8693244739756367,0.1780401416765053,1.0,0.36977567886658796,0.47508854781582055,0.47508854781582055,0.7859052247873634,0.5017709563164109,0.1637032495401594,0.7859052247873634,0.6174734356552538,1.0,0.44344746162927984,0.4512396694214876,0.7996768982229402,0.7657615112160566,0.0,0.4531286894923259,[0.48831169],0.4155844155844156,0.6484061393152303,0.4998819362455726,1.0,0.5126328217237308,0.10423053341508277,0.7266528313074414,0.0,0.4344746162927981,0.5230224321133412
0.3015240328253224,0.726377491207503,0.42860492379835874,0.6773739742086753,0.07998025178968156,0.47033997655334114,1.0,0.5038686987104337,0.4743259085580305,0.5962485345838218,1.0,0.0,0.3275498241500586,0.917312661498708,0.11441969519343494,0.8078055964653903,0.4743259085580305,0.44947245017584997,0.9677002583979328,0.4926143024618992,0.46143024618991796,0.7740183792815372,0.8693244739756367,0.1767878077373974,1.0,0.370926143024619,0.47409144196951936,0.4738569753810082,0.7859052247873634,0.5024618991793669,0.1637032495401594,0.7859052247873634,0.6201641266119577,1.0,0.44337631887456036,0.4480656506447831,0.7996768982229402,0.7669402110199297,0.0,0.452989449003517,[0.48886284],0.41547479484173505,0.6487690504103165,0.49917936694021103,1.0,0.5123094958968347,0.10423053341508277,0.7266528313074414,0.0,0.43376318874560377,0.5226260257913248
0.3010477299185099,0.7278230500582072,0.4291036088474971,0.6779976717112922,0.07998025178968156,0.469615832363213,1.0,0.5038416763678696,0.47497089639115253,0.5981373690337601,1.0,0.0,0.3273573923166473,0.917312661498708,0.11362048894062864,0.8078055964653903,0.47497089639115253,0.4479627473806752,0.9677002583979328,0.49173457508731083,0.46263096623981376,0.7740183792815372,0.8693244739756367,0.17555296856810246,1.0,0.3720605355064028,0.4752037252619325,0.4742724097788126,0.7859052247873634,0.5029103608847497,0.1637032495401594,0.7859052247873634,0.6228172293364377,1.0,0.44144353899883587,0.45145518044237487,0.7996768982229402,0.7681024447031432,0.0,0.4528521536670547,[0.48963912],0.41559953434225844,0.6488940628637951,0.4987194412107101,1.0,0.5115250291036089,0.10423053341508277,0.7266528313074414,0.0,0.43329452852153666,0.5222351571594878
0.30057803468208094,0.7292485549132948,0.42982658959537573,0.6781502890173411,0.07998025178968156,0.46959537572254334,1.0,0.5038150289017341,0.47560693641618496,0.6,1.0,0.0,0.32716763005780347,0.917312661498708,0.11283236994219653,0.8078055964653903,0.47560693641618496,0.4469364161849711,0.9677002583979328,0.49179190751445084,0.46265895953757225,0.7740183792815372,0.8693244739756367,0.17433526011560693,1.0,0.37317919075144507,0.4758381502890173,0.4746820809248555,0.7859052247873634,0.5033526011560694,0.1637032495401594,0.7859052247873634,0.6254335260115607,1.0,0.44485549132947977,0.4483236994219653,0.7996768982229402,0.7692485549132948,0.0,0.45271676300578034,[0.48924855],0.41595375722543354,0.6455491329479769,0.49872832369942194,1.0,0.5114450867052023,0.10423053341508277,0.7266528313074414,0.0,0.4332947976878613,0.5220809248554913
0.3003444316877153,0.730654420206659,0.4305396096440873,0.6776119402985075,0.07998025178968156,0.4695752009184845,1.0,0.503788748564868,0.4762342135476464,0.6018369690011481,1.0,0.0,0.3269804822043628,0.917312661498708,0.11205510907003444,0.8078055964653903,0.4762342135476464,0.4461538461538462,0.9677002583979328,0.4916188289322618,0.46337543053960967,0.7740183792815372,0.8693244739756367,0.17313432835820897,1.0,0.3742824339839265,0.4762342135476464,0.4746268656716418,0.7859052247873634,0.5040183696900115,0.1637032495401594,0.7859052247873634,0.6280137772675086,1.0,0.4452353616532721,0.4516647531572905,0.7996768982229402,0.7703788748564868,0.0,0.4525832376578645,[0.48978186],0.41630309988518943,0.6454649827784156,0.49850746268656715,1.0,0.5113662456946039,0.10423053341508277,0.7266528313074414,0.0,0.43283582089552236,0.522158438576349
0.29965792474344355,0.7320410490307868,0.43124287343215506,0.677309007981756,0.07998025178968156,0.47046750285062716,1.0,0.5037628278221209,0.47685290763968075,0.5977194982896237,1.0,0.0,0.3267958950969213,0.917312661498708,0.1112884834663626,0.8078055964653903,0.47685290763968075,0.44561003420752565,0.9677002583979328,0.49144811858608894,0.4645381984036488,0.7740183792815372,0.8693244739756367,0.1719498289623717,1.0,0.3753705815279361,0.47685290763968075,0.47480045610034205,0.7859052247873634,0.5037628278221209,0.1637032495401594,0.7859052247873634,0.6305587229190421,1.0,0.44310148232611174,0.44857468643101484,0.7996768982229402,0.7714937286202964,0.0,0.4524515393386545,[0.48848347],0.4161915621436716,0.6467502850627138,0.4985176738882554,1.0,0.5112884834663626,0.10423053341508277,0.7266528313074414,0.0,0.4326111744583808,0.5220068415051311
0.30441676104190263,0.7331823329558323,0.4319365798414496,0.6767836919592299,0.07998025178968156,0.4706681766704417,1.0,0.5037372593431484,0.4770101925254813,0.5993204983012458,1.0,0.0,0.32661381653454136,0.917312661498708,0.11053227633069082,0.8078055964653903,0.4770101925254813,0.4448471121177803,0.9677002583979328,0.4917327293318233,0.46477916194790486,0.7740183792815372,0.8693244739756367,0.1710079275198188,1.0,0.3764439411098528,0.4772366930917327,0.47565118912797283,0.7859052247873634,0.5041902604756512,0.1637032495401594,0.7859052247873634,0.6330690826727067,1.0,0.4464326160815402,0.45186862967157415,0.7996768982229402,0.7723669309173273,0.0,0.452321630804077,[0.48788222],0.41721404303510756,0.6473386183465458,0.4996602491506229,1.0,0.5112117780294451,0.10423053341508277,0.7266528313074414,0.0,0.4319365798414496,0.5218573046432616
0.30416197975253095,0.734533183352081,0.4326209223847019,0.6769403824521935,0.07998025178968156,0.47086614173228347,1.0,0.5037120359955005,0.47739032620922384,0.601124859392576,1.0,0.0,0.3264341957255343,0.917312661498708,0.10978627671541058,0.8078055964653903,0.47739032620922384,0.44431946006749157,0.9677002583979328,0.4911136107986502,0.4645669291338583,0.7740183792815372,0.8693244739756367,0.16985376827896512,1.0,0.3775028121484814,0.4769403824521935,0.47626546681664794,0.7859052247873634,0.5048368953880765,0.1637032495401594,0.7859052247873634,0.6355455568053994,1.0,0.44454443194600674,0.44881889763779526,0.7996768982229402,0.7734533183352081,0.0,0.45219347581552305,[0.48773903],0.41777277840269966,0.647244094488189,0.49853768278965127,1.0,0.5113610798650169,0.10423053341508277,0.7266528313074414,0.0,0.4312710911136108,0.5219347581552306
0.3036871508379888,0.7358659217877095,0.433072625698324,0.6773184357541899,0.07998025178968156,0.47106145251396647,1.0,0.5036871508379889,0.4777653631284916,0.5970949720670391,1.0,0.0,0.32625698324022345,0.917312661498708,0.10905027932960894,0.8078055964653903,0.4777653631284916,0.44446927374301676,0.9677002583979328,0.49027932960893855,0.46569832402234634,0.7740183792815372,0.8693244739756367,0.1689385474860335,1.0,0.3749720670391061,0.4764245810055866,0.4759776536312849,0.7859052247873634,0.5039106145251396,0.1637032495401594,0.7859052247873634,0.6379888268156425,1.0,0.4478212290502793,0.45206703910614526,0.7996768982229402,0.7745251396648045,0.0,0.45206703910614526,[0.48804469],0.4176536312849162,0.648268156424581,0.49854748603351956,1.0,0.5115083798882681,0.10423053341508277,0.7266528313074414,0.0,0.4310614525139665,0.5220111731843575
0.3029966703662597,0.7371809100998891,0.4335183129855716,0.6768035516093229,0.07998025178968156,0.47192008879023306,1.0,0.5036625971143174,0.4781354051054384,0.5988901220865704,1.0,0.0,0.3260821309655938,0.917312661498708,0.10832408435072143,0.8078055964653903,0.4781354051054384,0.4439511653718091,0.9677002583979328,0.49056603773584906,0.46614872364039955,0.7740183792815372,0.8693244739756367,0.16781354051054384,1.0,0.37247502774694785,0.4765815760266371,0.47524972253052167,0.7859052247873634,0.502552719200888,0.1637032495401594,0.7859052247873634,0.6344062153163152,1.0,0.448834628190899,0.45238623751387347,0.7996768982229402,0.7755826859045505,0.0,0.45194228634850164,[0.48856826],0.4175360710321865,0.6486126526082131,0.49855715871254164,1.0,0.5114317425083241,0.10423053341508277,0.7266528313074414,0.0,0.43085460599334074,0.5220865704772475
0.30275633958103637,0.738478500551268,0.43395810363836823,0.676736493936053,0.07998025178968156,0.4712238147739802,1.0,0.5036383682469681,0.4785005512679162,0.6006615214994487,1.0,0.0,0.325909592061742,0.917312661498708,0.10760749724366042,0.8078055964653903,0.4785005512679162,0.4436604189636163,0.9677002583979328,0.49084895259095923,0.4663726571113561,0.7740183792815372,0.8693244739756367,0.16670341786108048,1.0,0.37001102535832414,0.4769570011025358,0.4745314222712238,0.7859052247873634,0.5023153252480705,0.1637032495401594,0.7859052247873634,0.6306504961411246,1.0,0.44696802646086,0.45270121278941566,0.7996768982229402,0.7766262403528115,0.0,0.4522601984564498,[0.48886439],0.4169790518191841,0.6491730981256891,0.4985667034178611,1.0,0.5113561190738699,0.10423053341508277,0.7266528313074414,0.0,0.4304299889746417,0.5219404630650496
0.30251916757940855,0.7397590361445783,0.4343921139101862,0.6771084337349398,0.07998025178968156,0.4720700985761227,1.0,0.5036144578313253,0.4786418400876232,0.5967141292442497,1.0,0.0,0.3257393209200438,0.917312661498708,0.10690032858707557,0.8078055964653903,0.4786418400876232,0.44271631982475357,0.9677002583979328,0.49178532311062434,0.46637458926615555,0.7740183792815372,0.8693244739756367,0.16582694414019716,1.0,0.367579408543264,0.47798466593647315,0.47491785323110625,0.7859052247873634,0.5018619934282584,0.1637032495401594,0.7859052247873634,0.628039430449069,1.0,0.4486308871851041,0.4530120481927711,0.7996768982229402,0.7776560788608982,0.0,0.45257393209200436,[0.48871851],0.4170865279299014,0.649288061336254,0.49748083242059143,1.0,0.5112814895947426,0.10423053341508277,0.7266528313074414,0.0,0.4300109529025192,0.5217962760131435
0.30206746463547335,0.7410228509249184,0.43482045701849836,0.675734494015234,0.07998025178968156,0.47116430903155604,1.0,0.5035908596300327,0.47878128400435255,0.5984766050054406,1.0,0.0,0.32557127312295975,0.917312661498708,0.10620239390642003,0.8078055964653903,0.47878128400435255,0.4415669205658324,0.9677002583979328,0.4922742110990207,0.4670293797606094,0.7740183792815372,0.8693244739756367,0.1647442872687704,1.0,0.3651795429815016,0.47878128400435255,0.47486398258977147,0.7859052247873634,0.5016322089227421,0.1637032495401594,0.7859052247873634,0.6248095756256801,1.0,0.4491838955386289,0.45331882480957564,0.7996768982229402,0.7786724700761698,0.0,0.45310119695321,[0.48900979],0.41719260065288355,0.649183895538629,0.4974972796517954,1.0,0.5112078346028291,0.10423053341508277,0.7266528313074414,0.0,0.429379760609358,0.5216539717083787
